2025-05-22 08:48:11,791 | DEBUG | asyncio | Using selector: KqueueSelector
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_md_albl-d.gs_md_d.gs_md_ds.gs_ttzi>.gs_md_hdr with weight 0 cause it has too short content length 19 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 .gs_md_wnw.gs_md_ds.gs_md_wmw>#gs_md_albl-d.gs_md_d.gs_md_ds.gs_ttzi with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  4.544 #gs_top>.gs_md_wnw.gs_md_ds.gs_md_wmw with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_asd.gs_md_d.gs_md_ds.gs_ttzi>#gs_asd-bdy.gs_md_bdy with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_asd.gs_md_d.gs_md_ds.gs_ttzi>.gs_md_hdr with weight 0 cause it has too short content length 15 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 .gs_md_wnw.gs_md_ds.gs_md_wmw>#gs_asd.gs_md_d.gs_md_ds.gs_ttzi with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  4.544 #gs_top>.gs_md_wnw.gs_md_ds.gs_md_wmw with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_cit.gs_md_d.gs_md_ds.gs_ttzi>#gs_cit-bdy.gs_md_bdy with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_cit.gs_md_d.gs_md_ds.gs_ttzi>.gs_md_hdr with weight 0 cause it has too short content length 4 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 .gs_md_wnw.gs_md_ds.gs_md_wmw>#gs_cit.gs_md_d.gs_md_ds.gs_ttzi with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  4.544 #gs_top>.gs_md_wnw.gs_md_ds.gs_md_wmw with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,035 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/html; Charset=ISO-8859-1'), (b'Content-Length', b'27534'), (b'Connection', b'keep-alive'), (b'Date', b'Thu, 22 May 2025 12:55:13 GMT'), (b'Set-Cookie', b'sess_map=ebestvvefazsxfzrzdxutqfyzxdsbzqqsvftudcbxtsytarvcdyqtsuwabfuedvvwqyzatxeurvcafbrdfwwxbrszefcfuwrcbufftddyyybtswytdsfxfyuuasubrvbzzdauqbyqubrsyyayrxvreeecqxdcwabtsxxvzuaazaxdesq; Path=/; HttpOnly; Secure;'), (b'Cache-Control', b'private'), (b'Content-Encoding', b'gzip'), (b'Vary', b'Accept-Encoding'), (b'X-Powered-By', b'ASP.NET'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'Set-Cookie', b'ASPSESSIONIDASBRCACT=HOIOEENCNKGNAFPONHANEFPP; path=/'), (b'X-MP-XAE2', b'4392'), (b'AppTrana-Request-ID', b'eb869323db16522eb9f01676b60ba2f4'), (b'X-Cache', b'MISS,v17nyc1'), (b'Age', b'0'), (b'Accept-Ranges', b'bytes'), (b'X-TATA-Request-ID', b'7fe3434c6a64f08d22344c3a604b156b'), (b'Server', b'v/6.8.6/6.5.31/v18nyc1-www'), (b'X-Version', b'1'), (b'X-TATA-Request-ID', b'7fe3434c6a64f08d22344c3a604b156b')])
2025-05-22 08:55:13,035 | INFO | httpx | HTTP Request: GET https://www.marketsandmarkets.com/blog/HC/molecular-infectious-disease-testing "HTTP/1.1 200 OK"
2025-05-22 08:55:13,035 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-05-22 08:55:13,035 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-05-22 08:55:13,035 | DEBUG | httpcore.http11 | response_closed.started
2025-05-22 08:55:13,035 | DEBUG | httpcore.http11 | response_closed.complete
2025-05-22 08:55:13,037 | DEBUG | httpcore.connection | close.started
2025-05-22 08:55:13,037 | DEBUG | httpcore.connection | close.complete
2025-05-22 08:55:13,054 | DEBUG | readability.readability | Removing unlikely candidate - .main-wrapper>header.header-area.header-height-3
2025-05-22 08:55:13,054 | DEBUG | readability.readability | Removing unlikely candidate - header.header-area.header-height-3>.header-top.header-top-ptb-1.border-bottom-1.d-none.d-lg-block.graybg
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - .container-fluid>.header-info.header-info-right
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li#myDropdown.nav-item.dropdown.tl>ul.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.submenu.sub.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li>button.sidebar-toggle
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li>aside.sidebar
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - aside.sidebar>.sidebar-header
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,055 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - li.nav-item>ul.submenu.dropdown-menu
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - header.header-area.header-height-3>.header-bottom.sticky-bar.sticky-white-bg
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - .container-fluid-custom>.header-wrap.header-space-between.position-relative
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - li.position-static>ul.mega-menu
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - li.position-static>ul.mega-menu
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,056 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-25
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - a>span.menu-title.industries_card_title
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - li.position-static>ul.mega-menu
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-50
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - li.sub-mega-menu.sub-mega-menu-width-50>a.menu-title.insight_head
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - ul.mega-menu>li.sub-mega-menu.sub-mega-menu-width-50
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - li.sub-mega-menu.sub-mega-menu-width-50>a.menu-title.insight_head
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .header-wrap.header-space-between.position-relative>.header-action-right
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .header-action-right>.header-action-icon.search_icon
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .header-action-right>.header-action
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .header-action>.header-action-icon.d-block.d-lg-none
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .header-action-right>.header-action-icon.login_head
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .main-wrapper>#search_popup.modal.fade
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .modal-content.pop_up_back>.modal-header.pop_header
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .row>.header-hero
2025-05-22 08:55:13,057 | DEBUG | readability.readability | Removing unlikely candidate - .main-wrapper>footer.footer-area.bg-gray-2.pt-75
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .custom-container>.footer-top.pb-30
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .col-width-31.custom-common-column>.footer-widget.footer-about-2.mb-40
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.footer-about-2.mb-40>.footer-logo.logo-width-1
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.footer-about-2.mb-40>.footer-contact-info
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.footer-about-2.mb-40>.footer-social-icon.tooltip-style-4
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - a.share_icon.share_icon_social.share_icon_mail>i.fa-twitter-new.search_gradient
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - a.share_icon.share_icon_social.share_icon_mail>i.fas.fa-rss.search_gradient
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .col-width-22.custom-common-column>.footer-widget.mb-40
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>h3.footer-title
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>.footer-info-list
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .col-width-25.custom-common-column>.footer-widget.mb-40
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>h3.footer-title
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>.footer-info-list
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .col-width-22.custom-common-column>.footer-widget.mb-40
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>h3.footer-title
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .footer-widget.mb-40>.footer-info-list
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .main-wrapper>.footer_middle
2025-05-22 08:55:13,058 | DEBUG | readability.readability | Removing unlikely candidate - .main-wrapper>.footer-bottom.border-top-1
2025-05-22 08:55:13,060 | DEBUG | readability.readability | Branch 142.990 .row>.col-12.col-md-8 link density 0.042 -> 136.925
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Branch 73.995 .container.blogWrap>.row link density 0.098 -> 66.764
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Branch  8.830 .col-12.col-md-4>.shadow.rounded.p-3.my-4 link density 0.000 ->  8.830
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Branch  6.915 .row>.col-12.col-md-4 link density 0.574 ->  2.947
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Top 5 : 136.925 .row>.col-12.col-md-8
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Top 5 : 66.764 .container.blogWrap>.row
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Top 5 :  8.830 .col-12.col-md-4>.shadow.rounded.p-3.my-4
2025-05-22 08:55:13,061 | DEBUG | readability.readability | Top 5 :  2.947 .row>.col-12.col-md-4
2025-05-22 08:55:13,822 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/html; charset=utf-8'), (b'Last-Modified', b'Thu, 22 May 2025 12:55:12 GMT'), (b'X-Content-Type-Options', b'nosniff'), (b'X-FRAME-OPTIONS', b'SAMEORIGIN'), (b'Version', b'cloud'), (b'data-source', b'OS'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Content-Encoding', b'gzip'), (b'Content-Length', b'12306'), (b'Cache-Control', b'public, max-age=60'), (b'Date', b'Thu, 22 May 2025 12:55:13 GMT'), (b'Connection', b'keep-alive'), (b'Vary', b'Accept-Encoding'), (b'Set-Cookie', b'ASP.NET_SessionId=hgmis1kwhid10hz22f5yxi0r; path=/; secure; HttpOnly; SameSite=Lax'), (b'Set-Cookie', b'GNWTracker=28fa5a76-2858-42c3-a15e-ef2d5c311586; expires=Wed, 21-May-2025 12:55:13 GMT; path=/; secure'), (b'Set-Cookie', b'__RequestVerificationToken=bJXcruPVSZPSwPQBGBLqGJZzDCbs_a6L8R-vEOwQ_VGoyJ2UmdJochsf6X0ptpQGqme2HbX_6MN-jgeK780zKLubmqY1; path=/; secure; HttpOnly')])
2025-05-22 08:55:13,824 | INFO | httpx | HTTP Request: GET https://www.globenewswire.com/news-release/2025/05/20/3084583/0/en/North-America-Infectious-Disease-Rapid-Diagnostics-Market-Report-2025-2035-Featuring-Abbott-F-Hoffmann-La-Roche-Danaher-DiaSorin-Hologic-BGI-Quidel-Cellex-bioMerieux-Thermo-Fisher-.html "HTTP/1.1 200 OK"
2025-05-22 08:55:13,824 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-05-22 08:55:13,825 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-05-22 08:55:13,825 | DEBUG | httpcore.http11 | response_closed.started
2025-05-22 08:55:13,826 | DEBUG | httpcore.http11 | response_closed.complete
2025-05-22 08:55:13,827 | DEBUG | httpcore.connection | close.started
2025-05-22 08:55:13,827 | DEBUG | httpcore.connection | close.complete
2025-05-22 08:55:13,842 | DEBUG | readability.readability | Removing unlikely candidate - div{01}>#pnr-global-site-header-section
2025-05-22 08:55:13,842 | DEBUG | readability.readability | Removing unlikely candidate - .main-scroll-container>#pnr-global-social-media-sidebar-section
2025-05-22 08:55:13,843 | DEBUG | readability.readability | Removing unlikely candidate - div{01}>#pnr-global-site-footer-section.home-page-footer
2025-05-22 08:55:13,850 | DEBUG | readability.readability | Branch 33.730 .main-container-content>.main-header-container link density 0.024 -> 32.926
2025-05-22 08:55:13,852 | DEBUG | readability.readability | Branch 31.865 #container-article.main-container.container-overwrite.p-0.d-flex>.main-container-content link density 0.067 -> 29.727
2025-05-22 08:55:13,853 | DEBUG | readability.readability | Branch 206.730 .main-scroll-container>#main-body-container.main-body-container.article-body link density 0.022 -> 202.135
2025-05-22 08:55:13,855 | DEBUG | readability.readability | Branch 80.865 .main-container-content>.main-scroll-container link density 0.070 -> 75.179
2025-05-22 08:55:13,855 | DEBUG | readability.readability | Branch 11.960 .featuredNewsLink>.featuredNewsTxt link density 0.044 -> 11.437
2025-05-22 08:55:13,855 | DEBUG | readability.readability | Branch  8.480 .col-lg-8>.featuredNewsLink link density 0.386 ->  5.210
2025-05-22 08:55:13,855 | DEBUG | readability.readability | Branch 11.950 .featuredNewsLink>.featuredNewsTxt link density 0.044 -> 11.425
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Branch  8.475 .col-lg-8>.featuredNewsLink link density 0.409 ->  5.011
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Branch  5.210 #article-contact-section.main-tags-attachments-container>label link density 0.000 ->  5.210
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Branch  7.605 .main-scroll-container>#article-contact-section.main-tags-attachments-container link density 0.145 ->  6.501
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Top 5 : 202.135 .main-scroll-container>#main-body-container.main-body-container.article-body
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Top 5 : 75.179 .main-container-content>.main-scroll-container
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Top 5 : 32.926 .main-container-content>.main-header-container
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Top 5 : 29.727 #container-article.main-container.container-overwrite.p-0.d-flex>.main-container-content
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Top 5 : 11.437 .featuredNewsLink>.featuredNewsTxt
2025-05-22 08:55:13,856 | DEBUG | readability.readability | Not removing #main-body-container.main-body-container.article-body>ul of length 166: Abbott LaboratoriesF. Hoffmann-La Roche ...
2025-05-22 08:55:14,044 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/html; charset=utf-8'), (b'Last-Modified', b'Thu, 22 May 2025 12:55:12 GMT'), (b'X-Content-Type-Options', b'nosniff'), (b'X-FRAME-OPTIONS', b'SAMEORIGIN'), (b'Version', b'cloud'), (b'data-source', b'OS'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Content-Encoding', b'gzip'), (b'Content-Length', b'12537'), (b'Cache-Control', b'public, max-age=59'), (b'Date', b'Thu, 22 May 2025 12:55:14 GMT'), (b'Connection', b'keep-alive'), (b'Vary', b'Accept-Encoding'), (b'Set-Cookie', b'ASP.NET_SessionId=2ksmnjnamthgwkrqloqtf3sv; path=/; secure; HttpOnly; SameSite=Lax'), (b'Set-Cookie', b'GNWTracker=d36db46d-004c-4d68-aba9-e3fb39d4403e; expires=Wed, 21-May-2025 12:55:13 GMT; path=/; secure'), (b'Set-Cookie', b'__RequestVerificationToken=5ZJDPO7IFCasCIwPhKgn4DOg6aHR2kxQLf44O5FLWnwY5Xd_rVa-Wj-U_bebPHh5cmi1WivY7P_Zb3rmwWdj9WUSbwA1; path=/; secure; HttpOnly')])
2025-05-22 08:55:14,046 | INFO | httpx | HTTP Request: GET https://www.globenewswire.com/news-release/2025/05/20/3084995/0/en/OTC-DTC-Infectious-Disease-Diagnostics-Market-Strategies-and-Trends-Research-Report-2025.html "HTTP/1.1 200 OK"
2025-05-22 08:55:14,046 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-05-22 08:55:14,048 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-05-22 08:55:14,048 | DEBUG | httpcore.http11 | response_closed.started
2025-05-22 08:55:14,048 | DEBUG | httpcore.http11 | response_closed.complete
2025-05-22 08:55:14,049 | DEBUG | httpcore.connection | close.started
2025-05-22 08:55:14,049 | DEBUG | httpcore.connection | close.complete
2025-05-22 08:55:14,067 | DEBUG | readability.readability | Removing unlikely candidate - div{01}>#pnr-global-site-header-section
2025-05-22 08:55:14,067 | DEBUG | readability.readability | Removing unlikely candidate - .main-scroll-container>#pnr-global-social-media-sidebar-section
2025-05-22 08:55:14,068 | DEBUG | readability.readability | Removing unlikely candidate - div{01}>#pnr-global-site-footer-section.home-page-footer
2025-05-22 08:55:14,073 | DEBUG | readability.readability | Branch 33.730 .main-container-content>.main-header-container link density 0.123 -> 29.566
2025-05-22 08:55:14,075 | DEBUG | readability.readability | Branch 31.865 #container-article.main-container.container-overwrite.p-0.d-flex>.main-container-content link density 0.092 -> 28.931
2025-05-22 08:55:14,076 | DEBUG | readability.readability | Branch 153.530 .main-scroll-container>#main-body-container.main-body-container.article-body link density 0.027 -> 149.429
2025-05-22 08:55:14,077 | DEBUG | readability.readability | Branch 54.265 .main-container-content>.main-scroll-container link density 0.092 -> 49.295
2025-05-22 08:55:14,077 | DEBUG | readability.readability | Branch 11.960 .featuredNewsLink>.featuredNewsTxt link density 0.044 -> 11.437
2025-05-22 08:55:14,078 | DEBUG | readability.readability | Branch  8.480 .col-lg-8>.featuredNewsLink link density 0.386 ->  5.210
2025-05-22 08:55:14,078 | DEBUG | readability.readability | Branch 11.950 .featuredNewsLink>.featuredNewsTxt link density 0.044 -> 11.425
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Branch  8.475 .col-lg-8>.featuredNewsLink link density 0.409 ->  5.011
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Branch  5.210 #article-contact-section.main-tags-attachments-container>label link density 0.000 ->  5.210
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Branch  7.605 .main-scroll-container>#article-contact-section.main-tags-attachments-container link density 0.145 ->  6.501
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Top 5 : 149.429 .main-scroll-container>#main-body-container.main-body-container.article-body
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Top 5 : 49.295 .main-container-content>.main-scroll-container
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Top 5 : 29.566 .main-container-content>.main-header-container
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Top 5 : 28.931 #container-article.main-container.container-overwrite.p-0.d-flex>.main-container-content
2025-05-22 08:55:14,079 | DEBUG | readability.readability | Top 5 : 11.437 .featuredNewsLink>.featuredNewsTxt
